market,variety,arrival_date,arrivals_mt,minimum_price,maximum_price,modal_price,lag_1,lag_7,rolling_mean_7,rolling_mean_14,rolling_std_7,rolling_std_14,price_change_1,price_change_7,price_vs_rolling_7,price_vs_rolling_14,month,day_of_week,target_date,target_modal_price_7d
Banaganapalli APMC,Sona Mahsuri,2024-02-29,0.01,2300.0,2500.0,2400.0,2400.0,2500.0,2471.428571428572,2485.714285714286,48.79500364742671,36.31365196012805,0.0,-100.0,0.9710982658959536,0.9655172413793104,2,3,2024-03-07,2400.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-02-29,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,3,2024-03-07,2183.0
Rajahmundry APMC,Paddy,2024-02-29,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,2,3,2024-03-07,2183.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-03-01,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,3,4,2024-03-08,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-03-01,0.01,2400.0,2600.0,2500.0,2400.0,2500.0,2457.1428571428573,2478.5714285714284,53.452248382485,42.581531362631885,100.0,0.0,1.017441860465116,1.0086455331412103,3,4,2024-03-08,2400.0
Rajahmundry APMC,Paddy,2024-03-01,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,3,4,2024-03-08,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-03-01,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,3,4,2024-03-08,2203.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2024-03-02,1.0,2183.0,2193.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,3,5,2024-03-11,2183.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-03-02,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,3,5,2024-03-09,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-03-02,0.01,2400.0,2600.0,2500.0,2500.0,2500.0,2457.1428571428573,2478.5714285714284,53.452248382485,42.581531362631885,0.0,0.0,1.017441860465116,1.0086455331412103,3,5,2024-03-09,2400.0
Rajahmundry APMC,Paddy,2024-03-02,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,3,5,2024-03-09,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-03-02,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,3,5,2024-03-09,2203.0
Rajahmundry APMC,Swarna Masuri (New),2024-03-03,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,3,6,2024-03-10,2203.0
Rajahmundry APMC,Paddy,2024-03-03,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,3,6,2024-03-10,2183.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-03-03,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,3,6,2024-03-10,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-03-03,0.01,2400.0,2600.0,2500.0,2500.0,2500.0,2457.1428571428573,2478.5714285714284,53.452248382485,42.581531362631885,0.0,0.0,1.017441860465116,1.0086455331412103,3,6,2024-03-10,2400.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-03-04,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,3,0,2024-03-11,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-03-04,0.01,2400.0,2600.0,2500.0,2500.0,2500.0,2457.1428571428573,2478.5714285714284,53.452248382485,42.581531362631885,0.0,0.0,1.017441860465116,1.0086455331412103,3,0,2024-03-11,2400.0
Rajahmundry APMC,Paddy,2024-03-04,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,3,0,2024-03-11,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-03-04,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,3,0,2024-03-11,2203.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-03-05,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1,2024-03-12,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-03-05,0.01,2300.0,2500.0,2400.0,2500.0,2400.0,2457.1428571428573,2478.5714285714284,53.452248382485,42.581531362631885,-100.0,0.0,0.9767441860465116,0.968299711815562,3,1,2024-03-12,2400.0
Rajahmundry APMC,Paddy,2024-03-05,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,3,1,2024-03-12,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-03-05,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,3,1,2024-03-12,2203.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2024-03-06,1.0,2183.0,2193.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,3,2,2024-03-13,2183.0
Rajahmundry APMC,Paddy,2024-03-06,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,3,2,2024-03-13,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-03-06,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,3,2,2024-03-13,2203.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-03-06,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,3,2,2024-03-13,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-03-06,0.01,2300.0,2500.0,2400.0,2400.0,2400.0,2457.1428571428573,2471.428571428572,53.452248382485,46.88072309384939,0.0,0.0,0.9767441860465116,0.9710982658959536,3,2,2024-03-13,2400.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-03-07,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,3,3,2024-03-14,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-03-07,0.01,2300.0,2500.0,2400.0,2400.0,2400.0,2457.1428571428573,2464.285714285714,53.452248382485,49.72451580988452,0.0,0.0,0.9767441860465116,0.9739130434782608,3,3,2024-03-14,2400.0
Rajahmundry APMC,Paddy,2024-03-07,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,3,3,2024-03-14,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-03-07,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,3,3,2024-03-14,2203.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-03-08,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,3,4,2024-03-15,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-03-08,0.01,2300.0,2500.0,2400.0,2400.0,2500.0,2457.1428571428573,2457.1428571428573,53.452248382485,51.355259101309365,0.0,-100.0,0.9767441860465116,0.9767441860465116,3,4,2024-03-15,2400.0
Rajahmundry APMC,Paddy,2024-03-08,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,3,4,2024-03-15,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-03-08,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,3,4,2024-03-15,2203.0
Rajahmundry APMC,Paddy,2024-03-09,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,3,5,2024-03-16,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-03-09,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,3,5,2024-03-16,2203.0
Rajahmundry APMC,Paddy,2024-03-10,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,3,6,2024-03-19,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-03-10,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,3,6,2024-03-19,2203.0
Rajahmundry APMC,Swarna Masuri (New),2024-03-11,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,3,0,2024-03-19,2203.0
Rajahmundry APMC,Paddy,2024-03-11,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,3,0,2024-03-19,2183.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2024-03-12,1.0,2183.0,2193.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1,2024-03-26,2183.0
Rajahmundry APMC,Paddy,2024-03-12,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,3,1,2024-03-19,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-03-12,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,3,1,2024-03-19,2203.0
Rajahmundry APMC,Paddy,2024-03-13,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,3,2,2024-03-20,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-03-13,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,3,2,2024-03-20,2203.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2024-03-13,1.0,2183.0,2193.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,3,2,2024-03-26,2183.0
Rajahmundry APMC,Paddy,2024-03-14,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,3,3,2024-03-21,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-03-14,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,3,3,2024-03-21,2203.0
Rajahmundry APMC,Paddy,2024-03-15,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,3,4,2024-03-22,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-03-15,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,3,4,2024-03-22,2203.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2024-03-15,1.0,2183.0,2193.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,3,4,2024-03-26,2183.0
Rajahmundry APMC,Paddy,2024-03-16,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,3,5,2024-03-23,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-03-16,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,3,5,2024-03-23,2203.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2024-03-16,1.0,2183.0,2193.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,3,5,2024-03-26,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-03-19,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,3,1,2024-03-26,2203.0
Rajahmundry APMC,Paddy,2024-03-19,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,3,1,2024-03-26,2183.0
Rajahmundry APMC,Paddy,2024-03-20,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,3,2,2024-03-27,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-03-20,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,3,2,2024-03-27,2203.0
Rajahmundry APMC,Paddy,2024-03-21,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,3,3,2024-03-28,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-03-21,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,3,3,2024-03-28,2203.0
Rajahmundry APMC,Paddy,2024-03-22,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,3,4,2024-03-29,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-03-22,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,3,4,2024-03-29,2203.0
Rajahmundry APMC,Paddy,2024-03-23,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,3,5,2024-03-31,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-03-23,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,3,5,2024-03-31,2203.0
Rajahmundry APMC,Paddy,2024-03-25,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,3,0,2024-04-01,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-03-25,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,3,0,2024-04-01,2203.0
Rajahmundry APMC,Swarna Masuri (New),2024-03-26,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,3,1,2024-04-05,2203.0
Rajahmundry APMC,Paddy,2024-03-26,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,3,1,2024-04-05,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-03-27,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,3,2,2024-04-05,2203.0
Rajahmundry APMC,Paddy,2024-03-27,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,3,2,2024-04-05,2183.0
Rajahmundry APMC,Paddy,2024-03-28,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,3,3,2024-04-05,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-03-28,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,3,3,2024-04-05,2203.0
Rajahmundry APMC,Paddy,2024-03-29,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,3,4,2024-04-05,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-03-29,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,3,4,2024-04-05,2203.0
Rajahmundry APMC,Paddy,2024-03-31,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,3,6,2024-04-07,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-03-31,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,3,6,2024-04-07,2203.0
Rajahmundry APMC,Paddy,2024-04-01,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,4,0,2024-04-08,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-04-01,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,4,0,2024-04-08,2203.0
Rajahmundry APMC,Paddy,2024-04-05,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,4,4,2024-04-12,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-04-05,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,4,4,2024-04-12,2203.0
Rajahmundry APMC,Paddy,2024-04-06,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,4,5,2024-04-13,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-04-06,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,4,5,2024-04-13,2203.0
Rajahmundry APMC,Swarna Masuri (New),2024-04-07,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,4,6,2024-04-14,2203.0
Rajahmundry APMC,Paddy,2024-04-07,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,4,6,2024-04-14,2183.0
Rajahmundry APMC,Paddy,2024-04-08,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,4,0,2024-04-15,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-04-08,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,4,0,2024-04-15,2203.0
Rajahmundry APMC,Paddy,2024-04-09,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,4,1,2024-04-16,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-04-09,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,4,1,2024-04-16,2203.0
Rajahmundry APMC,Paddy,2024-04-10,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,4,2,2024-04-17,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-04-10,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,4,2,2024-04-17,2203.0
Tiruvuru APMC,Sona,2024-04-10,100.0,2250.0,2400.0,2300.0,2310.0,2300.0,2301.428571428572,2299.285714285714,3.779644730160436,6.1572792621696175,-10.0,0.0,0.999379267535692,1.0003106554830694,4,2,2024-04-19,2300.0
Rajahmundry APMC,Paddy,2024-04-12,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,4,4,2024-04-19,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-04-12,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,4,4,2024-04-19,2203.0
Tiruvuru APMC,Sona,2024-04-12,50.0,2203.0,2400.0,2300.0,2300.0,2300.0,2301.428571428572,2300.714285714286,3.779644730160436,2.6726124191722493,0.0,0.0,0.999379267535692,0.999689537410742,4,4,2024-04-19,2300.0
Rajahmundry APMC,Swarna Masuri (New),2024-04-13,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,4,5,2024-04-20,2203.0
Tiruvuru APMC,Sona,2024-04-13,116.0,2200.0,2400.0,2300.0,2300.0,2300.0,2301.428571428572,2300.714285714286,3.779644730160436,2.6726124191722493,0.0,0.0,0.999379267535692,0.999689537410742,4,5,2024-04-20,2300.0
Rajahmundry APMC,Paddy,2024-04-13,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,4,5,2024-04-20,2183.0
Tiruvuru APMC,Sona,2024-04-14,120.0,2203.0,2400.0,2300.0,2300.0,2300.0,2301.428571428572,2300.714285714286,3.779644730160436,2.6726124191722493,0.0,0.0,0.999379267535692,0.999689537410742,4,6,2024-04-21,2300.0
Rajahmundry APMC,Swarna Masuri (New),2024-04-14,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,4,6,2024-04-21,2203.0
Rajahmundry APMC,Paddy,2024-04-14,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,4,6,2024-04-21,2183.0
Rajahmundry APMC,Paddy,2024-04-15,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,4,0,2024-04-22,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-04-15,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,4,0,2024-04-22,2203.0
Tiruvuru APMC,Sona,2024-04-15,152.0,2200.0,2360.0,2280.0,2300.0,2300.0,2301.428571428572,2300.714285714286,3.779644730160436,2.6726124191722493,-20.0,-20.0,0.9906890130353816,0.990996584911518,4,0,2024-04-22,2300.0
Rajahmundry APMC,Paddy,2024-04-16,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,4,1,2024-04-24,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-04-16,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,4,1,2024-04-24,2203.0
Tiruvuru APMC,Sona,2024-04-16,55.0,2200.0,2400.0,2300.0,2280.0,2300.0,2298.5714285714284,2299.285714285714,8.997354108452422,6.1572792621696175,20.0,0.0,1.0006215040397763,1.0003106554830694,4,1,2024-04-23,2300.0
Rajahmundry APMC,Paddy,2024-04-17,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,4,2,2024-04-24,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-04-17,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,4,2,2024-04-24,2203.0
Rajahmundry APMC,Paddy,2024-04-18,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,4,3,2024-04-25,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-04-18,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,4,3,2024-04-25,2203.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2024-04-18,1.0,2183.0,2193.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,4,3,2024-04-30,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-04-19,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,4,4,2024-04-27,2203.0
Tiruvuru APMC,Sona,2024-04-19,450.0,2200.0,2400.0,2300.0,2300.0,2310.0,2298.5714285714284,2299.285714285714,8.997354108452422,6.1572792621696175,0.0,-10.0,1.0006215040397763,1.0003106554830694,4,4,2024-04-26,2300.0
Rajahmundry APMC,Paddy,2024-04-19,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,4,4,2024-04-27,2183.0
Rajahmundry APMC,Paddy,2024-04-20,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,4,5,2024-04-27,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-04-20,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,4,5,2024-04-27,2203.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2024-04-20,1.0,2183.0,2193.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,4,5,2024-04-30,2183.0
