market,variety,arrival_date,arrivals_mt,minimum_price,maximum_price,modal_price,lag_1,lag_7,rolling_mean_7,rolling_mean_14,rolling_std_7,rolling_std_14,price_change_1,price_change_7,price_vs_rolling_7,price_vs_rolling_14,month,day_of_week,target_modal_price
Peddapuram APMC,1001,2026-07-27,0.1,2369.0,2390.0,2369.0,2369.0,2310.0,2379.714285714286,2344.8571428571427,41.716161079826925,45.95291426743989,0.0,59.0,0.9954976587825669,1.0102960887047643,7,0,2369.0
Pithapuram APMC,1001,2026-07-27,0.1,2369.0,2389.0,2379.0,2379.0,2193.0,2246.1428571428573,2219.5714285714284,90.75870678421359,67.54339264583837,0.0,186.0,1.0591490173630986,1.0718285383278625,7,0,2379.0
Polavaram APMC,1001,2026-07-27,1.0,2445.0,2445.0,2445.0,2445.0,2445.0,2445.0,2433.214285714286,0.0,23.4198422494484,0.0,0.0,1.0,1.0048436811977102,7,0,2445.0
Rajahmundry APMC,Paddy,2026-07-27,1.0,2369.0,2369.0,2369.0,2369.0,2300.0,2339.4285714285716,2319.714285714286,36.88205138391461,32.34769893476129,0.0,69.0,1.0126404494382022,1.0212464589235126,7,0,2369.0
Ramachandrapuram APMC,Paddy,2026-07-27,10.5,2369.0,2381.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,1.0,1.0,7,0,2369.0
Rampachodvaram APMC,1001,2026-07-27,0.1,2369.0,2389.0,2379.0,2379.0,2370.0,2371.285714285714,2370.6428571428573,3.4016802570830595,2.4053511772117915,0.0,9.0,1.0032532080245797,1.0035252643948296,7,0,2379.0
Tiruvuru APMC,Sona,2026-07-27,110.0,2500.0,2500.0,2500.0,2500.0,2550.0,2500.0,2489.9285714285716,28.867513459481305,28.09452255871662,0.0,-50.0,1.0,1.0040448664620327,7,0,2500.0
Amalapuram APMC,1001,2026-07-28,0.1,2369.0,2468.0,2369.0,2369.0,2369.0,2369.0,2368.9285714285716,0.0,0.26726124191244305,0.0,0.0,1.0,1.000030152268958,7,1,2369.0
Atmakur (SPSR Nellore District) APMC,Nellore Sanna,2026-07-28,75.60000000000001,2300.0,2400.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,1.0,1.0,7,1,2369.0
Banaganapalli APMC,Sona Mahsuri,2026-07-28,0.1,2000.0,2400.0,2200.0,2200.0,2400.0,2257.1428571428573,2328.5714285714284,97.59000729485352,99.44903161976892,0.0,-200.0,0.9746835443037973,0.9447852760736197,7,1,2200.0
Bapatla APMC,B P T,2026-07-28,0.1,2400.0,2500.0,2450.0,2450.0,2450.0,2450.0,2439.9285714285716,0.0,40.345554107779236,0.0,0.0,1.0,1.0041277554963552,7,1,2450.0
Divi (HQ-Avanigadda) APMC,B P T,2026-07-28,1.0,2450.0,2600.0,2525.0,2500.0,2350.0,2500.0,2432.1428571428573,70.71067811865447,86.84013352827442,25.0,175.0,1.01,1.0381791483113068,7,1,2500.0
Jaggampet APMC,Common,2026-07-28,0.1,2369.0,2380.0,2369.0,2369.0,2379.0,2370.4285714285716,2374.714285714286,3.779644730096225,5.1355259101308866,0.0,-10.0,0.9993973362261194,0.9975936954821633,7,1,2369.0
Karapa APMC,1001,2026-07-28,1.0,2366.0,2369.0,2369.0,2365.0,2350.0,2488.285714285714,2408.4285714285716,237.16711006216485,182.09368437732792,4.0,19.0,0.952061086232633,0.9836289222373805,7,1,2366.0
Kothavalasa APMC,1001,2026-07-28,1.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,1.0,1.0,7,1,2369.0
Kovvur APMC,MTU-1010,2026-07-28,1.0,2441.0,2441.0,2441.0,2441.0,2441.0,2441.0,2429.285714285714,0.0,19.22109646847826,0.0,0.0,1.0,1.0048221111437812,7,1,2441.0
Kuchinapudi APMC,B P T,2026-07-28,1.0,3100.0,3300.0,3200.0,3100.0,2900.0,3071.4285714285716,2857.1428571428573,221.46697055682836,301.8259450393585,100.0,300.0,1.041860465116279,1.1199999999999999,7,1,3300.0
Mylavaram APMC,1001,2026-07-28,0.1,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,1.0,1.0,7,1,2369.0
Nandigama APMC,B P T,2026-07-28,0.1,2350.0,2350.0,2350.0,2300.0,1930.0,2205.714285714286,2091.785714285714,181.55413727564797,171.03314054543725,50.0,420.0,1.0654145077720207,1.1234420351715897,7,1,2350.0
Peddapuram APMC,1001,2026-07-28,0.1,2369.0,2390.0,2369.0,2369.0,2450.0,2388.1428571428573,2349.0714285714284,29.4359676327474,45.209706727847085,0.0,-81.0,0.9919842076927677,1.0084835953416245,7,1,2369.0
Pithapuram APMC,1001,2026-07-28,0.1,2369.0,2389.0,2379.0,2379.0,2193.0,2272.714285714286,2232.8571428571427,99.42118199142186,79.20164833449559,0.0,186.0,1.0467659815198944,1.0654510556621881,7,1,2379.0
Polavaram APMC,1001,2026-07-28,1.0,2445.0,2445.0,2445.0,2445.0,2445.0,2445.0,2437.1428571428573,0.0,19.972508578071515,0.0,0.0,1.0,1.003223915592028,7,1,2445.0
Prattipadu APMC,1001,2026-07-28,0.1,2369.0,2380.0,2369.0,2380.0,2050.0,2097.1428571428573,2073.5714285714284,124.72827609304494,88.19620983110006,-11.0,319.0,1.1296321525885558,1.1424733034791597,7,1,2379.0
Rajahmundry APMC,Paddy,2026-07-28,1.0,2369.0,2369.0,2369.0,2369.0,2300.0,2349.285714285714,2324.6428571428573,33.668552516724425,34.30991590882541,0.0,69.0,1.0083916083916085,1.0190812720848055,7,1,2369.0
Ramachandrapuram APMC,Paddy,2026-07-28,16.8,2369.0,2381.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,1.0,1.0,7,1,2369.0
Rampachodvaram APMC,1001,2026-07-28,0.1,2369.0,2389.0,2379.0,2379.0,2370.0,2372.5714285714284,2371.285714285714,4.391550328268431,3.268228676411435,0.0,9.0,1.0027095375722543,1.0032532080245797,7,1,2379.0
Tiruvuru APMC,Sona,2026-07-28,110.0,2500.0,2500.0,2500.0,2500.0,2500.0,2492.8571428571427,2492.8571428571427,18.898223650461368,26.726124191243574,0.0,0.0,1.002865329512894,1.002865329512894,7,1,2655.88
Amalapuram APMC,1001,2026-07-29,0.1,2369.0,2468.0,2369.0,2369.0,2369.0,2369.0,2368.9285714285716,0.0,0.26726124191244305,0.0,0.0,1.0,1.000030152268958,7,2,2369.0
Atmakur (SPSR Nellore District) APMC,Nellore Sanna,2026-07-29,0.1,2300.0,2400.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,1.0,1.0,7,2,2369.0
Banaganapalli APMC,Sona Mahsuri,2026-07-29,0.1,2000.0,2400.0,2200.0,2200.0,2400.0,2228.5714285714284,2314.285714285714,75.5928946018458,102.71051820261856,0.0,-200.0,0.9871794871794872,0.9506172839506173,7,2,2200.0
Bapatla APMC,B P T,2026-07-29,0.1,2400.0,2500.0,2450.0,2450.0,2450.0,2450.0,2439.9285714285716,0.0,40.345554107779236,0.0,0.0,1.0,1.0041277554963552,7,2,2450.0
Divi (HQ-Avanigadda) APMC,B P T,2026-07-29,1.0,2450.0,2600.0,2500.0,2525.0,2500.0,2525.0,2444.6428571428573,24.9999999999992,86.70161664969132,-25.0,0.0,0.9900990099009901,1.022644265887509,7,2,2500.0
Jaggampet APMC,Common,2026-07-29,0.1,2369.0,2380.0,2369.0,2369.0,2369.0,2369.0,2374.0,5.3562437579153376e-06,5.188745216627503,0.0,0.0,1.0,0.997893850042123,7,2,2369.0
Karapa APMC,1001,2026-07-29,1.0,2364.0,2369.0,2366.0,2369.0,2350.0,2491.0,2413.3571428571427,235.42302351299656,179.85319104667107,-3.0,16.0,0.9498193496587716,0.9803770681031166,7,2,2366.0
Kothavalasa APMC,1001,2026-07-29,2.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,1.0,1.0,7,2,2369.0
Kovvur APMC,MTU-1010,2026-07-29,1.0,2441.0,2441.0,2441.0,2441.0,2441.0,2441.0,2432.214285714286,0.0,17.45842785867908,0.0,0.0,1.0,1.0036122287157498,7,2,2441.0
Kuchinapudi APMC,B P T,2026-07-29,1.0,3200.0,3400.0,3300.0,3200.0,2800.0,3114.285714285714,2910.714285714286,211.5700942049817,290.34367661351166,100.0,500.0,1.0596330275229358,1.1337423312883435,7,2,3300.0
Mylavaram APMC,1001,2026-07-29,0.1,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,1.0,1.0,7,2,2369.0
Nandigama APMC,B P T,2026-07-29,0.1,2350.0,2350.0,2350.0,2350.0,1960.0,2265.714285714286,2117.5,139.86387940388616,181.30668874759007,0.0,390.0,1.0372005044136192,1.1097992916174735,7,2,2350.0
Peddapuram APMC,1001,2026-07-29,0.1,2369.0,2390.0,2369.0,2369.0,2400.0,2376.5714285714284,2353.285714285714,11.559370554620388,44.02172290940527,0.0,-31.0,0.9968141380139457,1.0066775936380745,7,2,2369.0
Polavaram APMC,1001,2026-07-29,1.0,2445.0,2445.0,2445.0,2445.0,2445.0,2445.0,2441.0714285714284,0.0,14.699368305184949,0.0,0.0,1.0,1.001609363569861,7,2,2445.0
Prattipadu APMC,1001,2026-07-29,0.1,2369.0,2380.0,2379.0,2369.0,2050.0,2142.714285714286,2096.3571428571427,158.3716244425478,117.85754578685707,10.0,329.0,1.1102740182678845,1.134825718082388,7,2,2379.0
Rajahmundry APMC,Paddy,2026-07-29,1.0,2369.0,2369.0,2369.0,2369.0,2300.0,2359.1428571428573,2329.5714285714284,26.07954863763672,35.43512877990861,0.0,69.0,1.0041782729805013,1.0169252468265162,7,2,2369.0
Ramachandrapuram APMC,Paddy,2026-07-29,27.200000000000003,2369.0,2390.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,1.0,1.0,7,2,2369.0
Rampachodvaram APMC,1001,2026-07-29,0.1,2369.0,2389.0,2379.0,2379.0,2370.0,2373.8571428571427,2371.9285714285716,4.810702354423695,3.832337822636755,0.0,9.0,1.0021664560389962,1.0029812991236786,7,2,2379.0
Tiruvuru APMC,Sona,2026-07-29,136.0,2600.0,2700.0,2655.88,2500.0,2500.0,2492.8571428571427,2496.4285714285716,18.898223650461368,23.731557327467993,155.8800000000001,155.8800000000001,1.0653959885386821,1.0638718168812589,7,2,2550.0
Amalapuram APMC,1001,2026-07-30,0.1,2369.0,2468.0,2369.0,2369.0,2369.0,2369.0,2368.9285714285716,0.0,0.26726124191244305,0.0,0.0,1.0,1.000030152268958,7,3,2369.0
Atmakur (SPSR Nellore District) APMC,Nellore Sanna,2026-07-30,0.1,2300.0,2400.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,1.0,1.0,7,3,2369.0
Banaganapalli APMC,Sona Mahsuri,2026-07-30,0.1,2000.0,2400.0,2200.0,2200.0,2200.0,2200.0,2300.0,0.0,103.77490433255356,0.0,0.0,1.0,0.9565217391304348,7,3,2200.0
Bapatla APMC,B P T,2026-07-30,0.1,2400.0,2500.0,2450.0,2450.0,2450.0,2450.0,2439.9285714285716,0.0,40.345554107779236,0.0,0.0,1.0,1.0041277554963552,7,3,2450.0
Divi (HQ-Avanigadda) APMC,B P T,2026-07-30,1.0,2450.0,2600.0,2500.0,2500.0,2550.0,2525.0,2455.3571428571427,24.9999999999992,83.30814637685152,0.0,-50.0,0.9900990099009901,1.0181818181818183,7,3,2550.0
Jaggampet APMC,Common,2026-07-30,0.1,2369.0,2380.0,2369.0,2369.0,2369.0,2369.0,2373.285714285714,5.3562437579153376e-06,5.1355259101306405,0.0,0.0,1.0,0.9981941852765907,7,3,2369.0
Karapa APMC,1001,2026-07-30,1.0,2364.0,2369.0,2366.0,2366.0,2366.0,2493.285714285714,2418.0714285714284,233.89863494379858,177.50296391272522,0.0,0.0,0.9489486048243855,0.9784657194340236,7,3,2365.0
Kothavalasa APMC,1001,2026-07-30,2.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,1.0,1.0,7,3,2369.0
Kovvur APMC,MTU-1010,2026-07-30,1.0,2441.0,2441.0,2441.0,2441.0,2441.0,2441.0,2435.1428571428573,0.0,14.888597303652496,0.0,0.0,1.0,1.0024052563651296,7,3,2441.0
Kuchinapudi APMC,B P T,2026-07-30,1.0,3200.0,3400.0,3300.0,3300.0,2900.0,3185.714285714286,2971.4285714285716,167.6163419695056,275.0624304759589,0.0,400.0,1.0358744394618833,1.1105769230769231,7,3,3400.0
Mylavaram APMC,1001,2026-07-30,0.1,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,1.0,1.0,7,3,2369.0
Nandigama APMC,B P T,2026-07-30,0.1,2350.0,2350.0,2350.0,2350.0,2250.0,2321.4285714285716,2144.6428571428573,39.33978962347249,185.9121410124264,0.0,100.0,1.0123076923076924,1.095753538717735,7,3,2360.0
Peddapuram APMC,1001,2026-07-30,0.1,2369.0,2390.0,2369.0,2369.0,2380.0,2372.1428571428573,2357.5,5.367450401215086,42.35155069361953,0.0,-11.0,0.9986750978620896,1.0048780487804878,7,3,2369.0
Pithapuram APMC,1001,2026-07-30,0.1,2369.0,2389.0,2379.0,2379.0,2193.0,2299.285714285714,2246.1428571428573,99.42118199142186,87.19814495456023,0.0,186.0,1.0346691519105313,1.0591490173630986,7,3,2379.0
Polavaram APMC,1001,2026-07-30,1.0,2445.0,2445.0,2445.0,2445.0,2445.0,2445.0,2445.0,0.0,7.178187299867682e-06,0.0,0.0,1.0,1.0,7,3,2445.0
Prattipadu APMC,1001,2026-07-30,0.1,2369.0,2380.0,2379.0,2379.0,2050.0,2189.714285714286,2119.8571428571427,174.2897150204358,138.83629382663779,0.0,329.0,1.0864431106471817,1.122245434328459,7,3,2379.0
Rajahmundry APMC,Paddy,2026-07-30,1.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,2334.5,0.0,35.80234199473635,0.0,0.0,1.0,1.0147783251231528,7,3,2369.0
Ramachandrapuram APMC,Paddy,2026-07-30,24.400000000000002,2369.0,2418.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,1.0,1.0,7,3,2369.0
Rampachodvaram APMC,1001,2026-07-30,0.1,2369.0,2389.0,2379.0,2379.0,2370.0,2375.1428571428573,2372.5714285714284,4.810702354423695,4.219265078446303,0.0,9.0,1.001623962468423,1.0027095375722543,7,3,2379.0
Tiruvuru APMC,Sona,2026-07-30,100.0,2550.0,2550.0,2550.0,2655.88,2500.0,2515.1257142857144,2511.1342857142854,64.80363129155214,46.04593186980192,-105.88000000000011,50.0,1.0138658221003438,1.0154773540016635,7,3,2550.0
Amalapuram APMC,1001,2026-07-31,0.1,2369.0,2468.0,2369.0,2369.0,2369.0,2369.0,2368.9285714285716,0.0,0.26726124191244305,0.0,0.0,1.0,1.000030152268958,7,4,2369.0
Atmakur (SPSR Nellore District) APMC,Nellore Sanna,2026-07-31,31.3,2300.0,2400.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,1.0,1.0,7,4,2369.0
Banaganapalli APMC,Sona Mahsuri,2026-07-31,0.1,2000.0,2400.0,2200.0,2200.0,2200.0,2200.0,2285.714285714286,0.0,102.71051820261843,0.0,0.0,1.0,0.9625,7,4,2200.0
Bapatla APMC,B P T,2026-07-31,0.1,2400.0,2500.0,2450.0,2450.0,2450.0,2450.0,2439.9285714285716,0.0,40.345554107779236,0.0,0.0,1.0,1.0041277554963552,7,4,2450.0
Divi (HQ-Avanigadda) APMC,B P T,2026-07-31,1.0,2450.0,2600.0,2550.0,2500.0,2550.0,2517.8571428571427,2466.0714285714284,23.779743280282748,78.20531585877686,50.0,0.0,1.0127659574468086,1.0340333091962346,7,4,2500.0
Jaggampet APMC,Common,2026-07-31,0.1,2369.0,2380.0,2369.0,2369.0,2369.0,2369.0,2372.5714285714284,5.3562437579153376e-06,4.972451580988067,0.0,0.0,1.0,0.9984947013487476,7,4,2369.0
Karapa APMC,1001,2026-07-31,1.0,2361.0,2369.0,2365.0,2366.0,2660.0,2493.285714285714,2422.785714285714,233.89863494379858,174.98447340854548,-1.0,-295.0,0.948547527645677,0.9761490609982606,7,4,2368.0
Kothavalasa APMC,1001,2026-07-31,2.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,1.0,1.0,7,4,2369.0
Kovvur APMC,MTU-1010,2026-07-31,1.0,2441.0,2441.0,2441.0,2441.0,2441.0,2441.0,2438.0714285714284,0.0,10.957710918409449,0.0,0.0,1.0,1.0012011836053087,7,4,2441.0
Kuchinapudi APMC,B P T,2026-07-31,1.0,3300.0,3500.0,3400.0,3300.0,3300.0,3242.8571428571427,3032.1428571428573,113.38934190276902,243.0630994817427,100.0,100.0,1.0484581497797358,1.121319199057715,7,4,3100.0
Mylavaram APMC,1001,2026-07-31,0.1,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,1.0,1.0,7,4,2369.0
Nandigama APMC,B P T,2026-07-31,0.1,2360.0,2360.0,2360.0,2350.0,2300.0,2335.714285714286,2171.785714285714,24.39750182371378,186.19269529232324,10.0,60.0,1.0103975535168195,1.0866633777339254,7,4,2350.0
Peddapuram APMC,1001,2026-07-31,0.1,2369.0,2380.0,2369.0,2369.0,2380.0,2370.5714285714284,2361.714285714286,4.1576092030991925,40.139044048697066,0.0,-11.0,0.9993371097987225,1.003084926203726,7,4,2369.0
Pithapuram APMC,1001,2026-07-31,0.1,2369.0,2389.0,2379.0,2379.0,2193.0,2325.8571428571427,2259.4285714285716,90.75870678421359,92.48759940638564,0.0,186.0,1.0228487193661324,1.0529210925644916,7,4,2379.0
Polavaram APMC,1001,2026-07-31,1.0,2445.0,2445.0,2445.0,2445.0,2445.0,2445.0,2445.0,0.0,7.178187299867682e-06,0.0,0.0,1.0,1.0,7,4,2445.0
Prattipadu APMC,1001,2026-07-31,0.1,2369.0,2380.0,2379.0,2379.0,2050.0,2236.714285714286,2143.3571428571427,174.69374562904284,153.20303629390105,0.0,329.0,1.0636137191032764,1.1099410137634553,7,4,2379.0
Rajahmundry APMC,Paddy,2026-07-31,1.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,2339.4285714285716,0.0,35.435128779909,0.0,0.0,1.0,1.0126404494382022,7,4,2369.0
Ramachandrapuram APMC,Paddy,2026-07-31,0.1,2369.0,2375.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,1.0,1.0,7,4,2369.0
Rampachodvaram APMC,1001,2026-07-31,0.1,2369.0,2389.0,2379.0,2379.0,2370.0,2376.4285714285716,2373.214285714286,4.391550328268431,4.4752064228894515,0.0,9.0,1.0010820559062217,1.0024379232505642,7,4,2379.0
Tiruvuru APMC,Sona,2026-07-31,65.0,2550.0,2550.0,2550.0,2550.0,2450.0,2522.2685714285717,2514.7057142857143,65.60913234923211,47.044137984254135,0.0,100.0,1.0109946374805445,1.0140351554910714,7,4,2600.0
Amalapuram APMC,1001,2026-08-01,0.1,2369.0,2468.0,2369.0,2369.0,2369.0,2369.0,2368.9285714285716,0.0,0.26726124191244305,0.0,0.0,1.0,1.000030152268958,8,5,2369.0
Atmakur (SPSR Nellore District) APMC,Nellore Sanna,2026-08-01,0.1,2300.0,2400.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,1.0,1.0,8,5,2369.0
Banaganapalli APMC,Sona Mahsuri,2026-08-01,0.1,2000.0,2400.0,2200.0,2200.0,2200.0,2200.0,2271.4285714285716,0.0,99.44903161976865,0.0,0.0,1.0,0.9685534591194968,8,5,2200.0
Bapatla APMC,B P T,2026-08-01,0.1,2400.0,2500.0,2450.0,2450.0,2450.0,2450.0,2439.9285714285716,0.0,40.345554107779236,0.0,0.0,1.0,1.0041277554963552,8,5,2450.0
Divi (HQ-Avanigadda) APMC,B P T,2026-08-01,1.0,2450.0,2600.0,2500.0,2550.0,2500.0,2517.8571428571427,2476.785714285714,23.779743280282748,78.73048336564814,-50.0,0.0,0.9929078014184398,1.0093727469358327,8,5,2600.0
Jaggampet APMC,Common,2026-08-01,0.1,2369.0,2380.0,2369.0,2369.0,2369.0,2369.0,2371.8571428571427,5.3562437579153376e-06,4.6880723093844265,0.0,0.0,1.0,0.9987953984219721,8,5,2369.0
Karapa APMC,1001,2026-08-01,1.0,2366.0,2369.0,2368.0,2365.0,2365.0,2451.1428571428573,2423.8571428571427,225.27126504981433,174.54990784778536,3.0,3.0,0.9660799626996153,0.9769552661047918,8,5,2365.0
Kothavalasa APMC,1001,2026-08-01,1.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,1.0,1.0,8,5,2369.0
Kovvur APMC,MTU-1010,2026-08-01,1.0,2441.0,2441.0,2441.0,2441.0,2441.0,2441.0,2441.0,0.0,0.0,0.0,0.0,1.0,1.0,8,5,2441.0
Kuchinapudi APMC,B P T,2026-08-01,1.0,3000.0,3200.0,3100.0,3400.0,3400.0,3257.1428571428573,3085.714285714286,127.24180205607115,234.87195482823515,-300.0,-300.0,0.9517543859649122,1.0046296296296295,8,5,3300.0
Mylavaram APMC,1001,2026-08-01,0.1,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,1.0,1.0,8,5,2369.0
Nandigama APMC,B P T,2026-08-01,0.1,2350.0,2350.0,2350.0,2360.0,2350.0,2344.285714285714,2198.214285714286,19.880595947760543,184.65776184874863,-10.0,0.0,1.0024375380865327,1.0690495532087734,8,5,2340.0
Peddapuram APMC,1001,2026-08-01,0.1,2369.0,2380.0,2369.0,2369.0,2369.0,2369.0,2365.9285714285716,0.0,37.28778782496375,0.0,0.0,1.0,1.001298191588926,8,5,2369.0
Polavaram APMC,1001,2026-08-01,1.0,2445.0,2445.0,2445.0,2445.0,2445.0,2445.0,2445.0,0.0,7.178187299867682e-06,0.0,0.0,1.0,1.0,8,5,2445.0
Prattipadu APMC,1001,2026-08-01,0.1,2369.0,2380.0,2379.0,2379.0,2050.0,2283.714285714286,2166.8571428571427,159.7015072833421,162.71866099916957,0.0,329.0,1.041724008507444,1.0979034810126582,8,5,2379.0
Rajahmundry APMC,Paddy,2026-08-01,1.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,2344.3571428571427,0.0,34.309915908826206,0.0,0.0,1.0,1.010511562718991,8,5,2369.0
Ramachandrapuram APMC,Paddy,2026-08-01,0.1,2369.0,2380.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,1.0,1.0,8,5,2369.0
Rampachodvaram APMC,1001,2026-08-01,0.1,2369.0,2389.0,2379.0,2379.0,2370.0,2377.714285714286,2373.8571428571427,3.4016802570830595,4.621973319117673,0.0,9.0,1.000540735400144,1.0021664560389962,8,5,2379.0
Tiruvuru APMC,Sona,2026-08-01,110.0,2600.0,2600.0,2600.0,2550.0,2500.0,2536.554285714286,2518.2771428571427,57.65567877701303,47.73469878539213,50.0,100.0,1.025012559219819,1.0324518917128152,8,5,2600.0
Atmakur (SPSR Nellore District) APMC,Nellore Sanna,2026-08-02,0.1,2300.0,2400.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,1.0,1.0,8,6,2369.0
Banaganapalli APMC,Sona Mahsuri,2026-08-02,0.1,2100.0,2300.0,2200.0,2200.0,2200.0,2200.0,2257.1428571428573,0.0,93.76144618769823,0.0,0.0,1.0,0.9746835443037973,8,6,2200.0
Jaggampet APMC,Common,2026-08-02,0.1,2369.0,2380.0,2369.0,2369.0,2369.0,2369.0,2371.1428571428573,5.3562437579153376e-06,4.258153136262489,0.0,0.0,1.0,0.9990962766598385,8,6,2369.0
Karapa APMC,1001,2026-08-02,1.0,2363.0,2369.0,2365.0,2368.0,2962.0,2451.5714285714284,2425.1428571428573,225.08284189223878,174.02955414034062,-3.0,-597.0,0.9646873725307383,0.9752002827521206,8,6,2365.0
Kothavalasa APMC,1001,2026-08-02,1.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,1.0,1.0,8,6,2369.0
Mylavaram APMC,1001,2026-08-02,0.1,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,1.0,1.0,8,6,2369.0
Nandigama APMC,B P T,2026-08-02,0.1,2340.0,2340.0,2340.0,2350.0,2350.0,2344.285714285714,2223.9285714285716,19.880595947760543,178.3921627658119,-10.0,-10.0,0.9981718464351006,1.0521920668058455,8,6,2340.0
Peddapuram APMC,1001,2026-08-02,0.1,2369.0,2380.0,2369.0,2369.0,2369.0,2369.0,2370.1428571428573,0.0,33.635734529857345,0.0,0.0,1.0,0.9995178108613103,8,6,2369.0
Prattipadu APMC,1001,2026-08-02,0.1,2369.0,2380.0,2379.0,2379.0,2050.0,2330.714285714286,2190.3571428571427,123.8422575775518,168.2084819698265,0.0,329.0,1.0207171314741035,1.0861242458829286,8,6,2379.0
Rajahmundry APMC,Paddy,2026-08-02,1.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,2349.285714285714,0.0,32.347698934762484,0.0,0.0,1.0,1.0083916083916085,8,6,2369.0
Ramachandrapuram APMC,Paddy,2026-08-02,0.1,2369.0,2375.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,1.0,1.0,8,6,2369.0
Tiruvuru APMC,Sona,2026-08-02,46.0,2600.0,2600.0,2600.0,2600.0,2500.0,2550.84,2525.4199999999996,59.44974796694563,52.073989373112866,0.0,100.0,1.0192720829217041,1.0295317214562332,8,6,2600.0
Amalapuram APMC,1001,2026-08-03,0.1,2369.0,2468.0,2369.0,2369.0,2369.0,2369.0,2368.9285714285716,0.0,0.26726124191244305,0.0,0.0,1.0,1.000030152268958,8,0,2369.0
Atmakur (SPSR Nellore District) APMC,Nellore Sanna,2026-08-03,0.1,2300.0,2400.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,1.0,1.0,8,0,2369.0
Banaganapalli APMC,Sona Mahsuri,2026-08-03,0.1,2100.0,2300.0,2200.0,2200.0,2200.0,2200.0,2242.8571428571427,0.0,85.16306272526293,0.0,0.0,1.0,0.980891719745223,8,0,2200.0
Bapatla APMC,B P T,2026-08-03,0.1,2400.0,2500.0,2450.0,2450.0,2450.0,2450.0,2439.285714285714,0.0,40.08918628686373,0.0,0.0,1.0,1.0043923865300146,8,0,2450.0
Divi (HQ-Avanigadda) APMC,B P T,2026-08-03,1.0,2500.0,2700.0,2600.0,2500.0,2550.0,2517.8571428571427,2487.5,23.779743280282748,69.85562033442434,100.0,50.0,1.0326241134751775,1.0452261306532664,8,0,2550.0
Jaggampet APMC,Common,2026-08-03,0.1,2369.0,2380.0,2369.0,2369.0,2369.0,2369.0,2370.4285714285716,5.3562437579153376e-06,3.6313651960118567,0.0,0.0,1.0,0.9993973362261194,8,0,2369.0
Karapa APMC,1001,2026-08-03,1.0,2362.0,2369.0,2365.0,2365.0,2365.0,2366.285714285714,2426.214285714286,1.6035674516982525,173.57692977308528,0.0,0.0,0.9994566529823714,0.9747696293461301,8,0,2367.0
Kothavalasa APMC,1001,2026-08-03,1.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,1.0,1.0,8,0,2369.0
